Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_source,source_name,SRA Study,diet,Time,quality_book_char (run)
SRR097220,OTHER,32,9041632,PRJNA136593,SAMN00199620,7097832,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040055,GSM664426,Illumina Genome Analyzer II,GSM664426: D2_1_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664426,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 1 days.,
SRR097221,OTHER,32,53624224,PRJNA136593,SAMN00199621,24103899,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040056,GSM664427,Illumina Genome Analyzer II,GSM664427: E2_7_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664427,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 7 days.,
SRR097222,OTHER,32,185251200,PRJNA136593,SAMN00199622,88539907,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040057,GSM664428,Illumina Genome Analyzer II,GSM664428: E3_14_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664428,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 14 days.,
SRR097223,OTHER,32,17457792,PRJNA136593,SAMN00199623,7767896,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040058,GSM664429,Illumina Genome Analyzer II,GSM664429: D3_7_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664429,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09058,Sample was taken after mouse was on the diet for 7 days.,
SRR097224,OTHER,32,27696480,PRJNA136593,SAMN00199624,22724268,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040059,GSM664430,Illumina Genome Analyzer II,GSM664430: D3_14_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664430,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09058,Sample was taken after mouse was on the diet for 14 days.,
SRR097225,OTHER,32,31311872,PRJNA136593,SAMN00199625,16747273,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040060,GSM664431,Illumina Genome Analyzer II,GSM664431: D4_14_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664431,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09051,Sample was taken after mouse was on the diet for 14 days.,
SRR097226,OTHER,32,3111776,PRJNA136593,SAMN00199626,1339644,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040061,GSM664432,Illumina Genome Analyzer II,GSM664432: E2_14_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664432,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 14 days.,
SRR097227,OTHER,34,96854712,PRJNA136593,SAMN00199627,66791435,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040062,GSM664433,Illumina Genome Analyzer II,GSM664433: 2_HF_LP_noDP_noRh [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664433,Fecal pellet from a mouse (c57Bl6) colonized with 8-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055.,,
SRR097228,OTHER,34,227727342,PRJNA136593,SAMN00199628,155371632,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040063,GSM664434,Illumina Genome Analyzer II,GSM664434: 1_HF_LP_noDP_noRh [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664434,Fecal pellet from a mouse (c57Bl6) colonized with 8-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055.,,
SRR097229,OTHER,34,304697154,PRJNA136593,SAMN00199629,213509729,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040064,GSM664435,Illumina Genome Analyzer II,GSM664435: 6_HF_HP_noDP_noRh [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664435,Fecal pellet from a mouse (c57Bl6) colonized with 8-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057.,,
SRR097230,OTHER,34,227027588,PRJNA136593,SAMN00199630,156791666,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040065,GSM664436,Illumina Genome Analyzer II,GSM664436: 20_HF_HP_noDP [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664436,Fecal pellet from a mouse (c57Bl6) colonized with 9-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057.,,
SRR097231,OTHER,34,122703110,PRJNA136593,SAMN00199631,83691485,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040066,GSM664437,Illumina Genome Analyzer II,GSM664437: 17_HF_HP_noDP [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664437,Fecal pellet from a mouse (c57Bl6) colonized with 9-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057.,,
SRR097232,OTHER,34,83870248,PRJNA136593,SAMN00199632,57044242,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040067,GSM664438,Illumina Genome Analyzer II,GSM664438: 14_HF_LP_noDP [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664438,Fecal pellet from a mouse (c57Bl6) colonized with 9-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055.,,
SRR097233,OTHER,34,386249044,PRJNA136593,SAMN00199633,259500948,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040068,GSM664439,Illumina Genome Analyzer II,GSM664439: 3_HF_LP_noDP_noRh [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664439,Fecal pellet from a mouse (c57Bl6) colonized with 8-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055.,,
SRR097234,OTHER,34,165875256,PRJNA136593,SAMN00199634,114385761,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040069,GSM664440,Illumina Genome Analyzer II,GSM664440: 15_HF_LP_noDP [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664440,Fecal pellet from a mouse (c57Bl6) colonized with 9-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055.,,
SRR097235,OTHER,34,113164138,PRJNA136593,SAMN00199635,82516683,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040070,GSM664441,Illumina Genome Analyzer II,GSM664441: 12_HF_LP_noDP [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664441,Fecal pellet from a mouse (c57Bl6) colonized with 9-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055.,,
SRR097236,OTHER,34,181450248,PRJNA136593,SAMN00199636,125084280,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040071,GSM664442,Illumina Genome Analyzer II,GSM664442: 7_HF_HP_noDP_noRh [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664442,Fecal pellet from a mouse (c57Bl6) colonized with 8-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057.,,
SRR097237,OTHER,34,94302230,PRJNA136593,SAMN00199637,64226987,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040072,GSM664443,Illumina Genome Analyzer II,GSM664443: 10_HF_HP_noDP_noRh [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664443,Fecal pellet from a mouse (c57Bl6) colonized with 8-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057.,,
SRR097238,OTHER,34,368644660,PRJNA136593,SAMN00199638,251950735,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040073,GSM664444,Illumina Genome Analyzer II,GSM664444: 9_HF_HP_noDP_noRh [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664444,Fecal pellet from a mouse (c57Bl6) colonized with 8-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057.,,
SRR097239,OTHER,34,69381624,PRJNA136593,SAMN00199639,50757767,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040074,GSM664445,Illumina Genome Analyzer II,GSM664445: 19_HF_HP_noDP [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664445,Fecal pellet from a mouse (c57Bl6) colonized with 9-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057.,,
SRR097240,OTHER,34,174910008,PRJNA136593,SAMN00199640,122371309,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040075,GSM664446,Illumina Genome Analyzer II,GSM664446: 18_HF_HP_noDP [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664446,Fecal pellet from a mouse (c57Bl6) colonized with 9-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057.,,
SRR097241,OTHER,34,81775406,PRJNA136593,SAMN00199641,58143827,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040076,GSM664447,Illumina Genome Analyzer II,GSM664447: 5_HF_LP_noDP_noRh [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664447,Fecal pellet from a mouse (c57Bl6) colonized with 8-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055.,,
SRR097242,OTHER,34,118851828,PRJNA136593,SAMN00199642,82481082,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040077,GSM664448,Illumina Genome Analyzer II,GSM664448: 13_HF_LP_noDP [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664448,Fecal pellet from a mouse (c57Bl6) colonized with 9-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055.,,
SRR097243,OTHER,28,3637648,PRJNA136593,SAMN00199643,2268007,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040078,GSM664449,Illumina Genome Analyzer II,GSM664449: E9_7_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664449,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => BEEF:666.7\,PEACH:222.2\,SWEET_POTATO:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097244,OTHER,28,34298432,PRJNA136593,SAMN00199644,20098258,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040079,GSM664450,Illumina Genome Analyzer II,GSM664450: E9_7_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664450,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => RICE:666.7\,APPLE:222.2\,SWEET_POTATO:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097245,OTHER,28,5954144,PRJNA136593,SAMN00199645,3631242,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040080,GSM664451,Illumina Genome Analyzer II,GSM664451: E9_7_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664451,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,APPLE:222.2\,BEEF:55.6\,PEACH:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097246,OTHER,28,7581840,PRJNA136593,SAMN00199646,4720927,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040081,GSM664452,Illumina Genome Analyzer II,GSM664452: E9_7_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664452,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => OAT:666.7\,RICE:222.2\,BEEF:55.6\,SWEET_POTATO:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097247,OTHER,28,5541956,PRJNA136593,SAMN00199647,3477683,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040082,GSM664453,Illumina Genome Analyzer II,GSM664453: E9_7_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664453,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,OAT:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097248,OTHER,28,16842560,PRJNA136593,SAMN00199648,9895888,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040083,GSM664454,Illumina Genome Analyzer II,GSM664454: E9_7_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664454,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,CHICK:222.2\,BEEF:55.6\,PEA:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097249,OTHER,28,4775036,PRJNA136593,SAMN00199649,2922873,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040084,GSM664455,Illumina Genome Analyzer II,GSM664455: E9_7_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664455,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,PEACH:222.2\,CHICK:55.6\,OAT:55.6",Sample was taken after mouse was on the diet for 7 days.,
SRR097250,OTHER,28,23318736,PRJNA136593,SAMN00199650,14426449,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040085,GSM664456,Illumina Genome Analyzer II,GSM664456: E9_6_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664456,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => RICE:666.7\,APPLE:222.2\,SWEET_POTATO:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097251,OTHER,28,9728824,PRJNA136593,SAMN00199651,6321057,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040086,GSM664457,Illumina Genome Analyzer II,GSM664457: E9_6_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664457,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => OAT:666.7\,RICE:222.2\,BEEF:55.6\,SWEET_POTATO:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097252,OTHER,28,36366148,PRJNA136593,SAMN00199652,22820691,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040087,GSM664458,Illumina Genome Analyzer II,GSM664458: E9_6_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664458,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,OAT:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097253,OTHER,28,3956568,PRJNA136593,SAMN00199653,2545324,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040088,GSM664459,Illumina Genome Analyzer II,GSM664459: E9_6_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664459,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,CHICK:222.2\,BEEF:55.6\,PEA:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097254,OTHER,28,20580672,PRJNA136593,SAMN00199654,13181384,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040089,GSM664460,Illumina Genome Analyzer II,GSM664460: E9_6_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664460,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,PEACH:222.2\,CHICK:55.6\,OAT:55.6",Sample was taken after mouse was on the diet for 6 days.,
SRR097255,OTHER,28,3090136,PRJNA136593,SAMN00199655,2122309,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040090,GSM664461,Illumina Genome Analyzer II,GSM664461: E9_4_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664461,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => BEEF:666.7\,PEACH:222.2\,SWEET_POTATO:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097256,OTHER,28,9120076,PRJNA136593,SAMN00199656,5919953,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040091,GSM664462,Illumina Genome Analyzer II,GSM664462: E9_4_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664462,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => RICE:666.7\,APPLE:222.2\,SWEET_POTATO:55.6\,BEEF:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097257,OTHER,28,7011648,PRJNA136593,SAMN00199657,4517214,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040092,GSM664463,Illumina Genome Analyzer II,GSM664463: E9_4_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664463,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,APPLE:222.2\,BEEF:55.6\,PEACH:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097258,OTHER,28,4451832,PRJNA136593,SAMN00199658,2872061,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040093,GSM664464,Illumina Genome Analyzer II,GSM664464: E9_4_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664464,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => OAT:666.7\,RICE:222.2\,BEEF:55.6\,SWEET_POTATO:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097259,OTHER,28,10916080,PRJNA136593,SAMN00199659,6988308,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040094,GSM664465,Illumina Genome Analyzer II,GSM664465: E9_4_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664465,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEACH:666.7\,PEA:222.2\,OAT:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097260,OTHER,28,7271964,PRJNA136593,SAMN00199660,4725645,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040095,GSM664466,Illumina Genome Analyzer II,GSM664466: E9_4_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664466,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => SWEET_POTATO:666.7\,CHICK:222.2\,BEEF:55.6\,PEA:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097261,OTHER,28,8973076,PRJNA136593,SAMN00199661,5554094,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040096,GSM664467,Illumina Genome Analyzer II,GSM664467: E9_4_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664467,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => PEA:666.7\,PEACH:222.2\,CHICK:55.6\,OAT:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097262,OTHER,28,6506528,PRJNA136593,SAMN00199662,4088961,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040097,GSM664468,Illumina Genome Analyzer II,GSM664468: E9_4_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664468,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => APPLE:666.7\,PEACH:222.2\,CHICK:55.6\,SWEET_POTATO:55.6",Sample was taken after mouse was on the diet for 4 days.,
SRR097263,OTHER,28,3174192,PRJNA136593,SAMN00199663,2048951,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX040098,GSM664469,Illumina Genome Analyzer II,GSM664469: E9_1_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664469,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,"Mouse was fed a meal of human pureed food in the following concentrations (g/kg) => BEEF:666.7\,PEACH:222.2\,SWEET_POTATO:55.6\,RICE:55.6",Sample was taken after mouse was on the diet for 1 days.,
